# GM,diameter,a,e,i,om,w,ma
,,-1891.4851552,1.002964,116.9300,211.6236,343.2844,0.0001730
,,,1.0,51.0863,260.4980,48.7048,
,,-2941.4030899,1.002136,153.1829,72.2160,229.5094,0.0000955
,,-1337.0870588,1.000850,43.7614,349.3449,231.4019,0.0003345
,,3.290091966795389,.6652319398949059,5.94732961873238,132.2535137676355,240.4622187455944,357.1111696101587
,,-4258.6250000,1.000416,130.6364,290.6780,224.7540,-0.0000485
,,221.93046165412,.9983333700466672,67.8282805226805,41.77495706712039,207.756637434616,.008988305024143156
,,,1.0,138.2649,358.4191,240.4503,
,,-7003.6779661,1.000059,136.2293,164.2164,47.6513,0.0000046
,,-4421.6188679,1.001060,92.1782,293.1365,10.1010,0.0000355
,,,1.0,141.456,344.997,67.668,
,,53.4298773,0.973197,67.0840,297.6307,112.5727,-0.0084436
,,45.25922633504624,.9879521840347483,148.6024233616918,103.2161588590852,257.6049367562282,.1113282348553456
,,-58.26829222588107,1.057731876173255,1.661712630614323,114.5581951921299,135.0826233919265,-.1513193748893878
,,-15755.4695122,1.000164,73.1503,279.5228,334.9641,0.0000056
,,,1.0,49.0681,160.6356,337.7695,
,,-1226.0249565,1.001723,128.7068,232.7890,297.1927,0.0002488
,,283.2570973972398,.9946354967632665,100.9860029929185,25.43672565274277,87.96686324566642,.007308471523411907
,,944.8109091,0.999725,138.5850,115.3515,358.2941,-0.0000863
,,1262.819214452988,.9986877014790708,82.64631802621146,332.0004867123912,105.5986482880437,.0006519066066791746
,,,1.0,140.676,342.107,65.428,
,,-7196.5371775,1.000659,115.3105,176.7053,310.2409,0.0000093
,,2510.8712972,0.999021,160.6640,24.2644,189.8443,-0.0001234
,,3857.1917355,0.999395,107.1467,143.9696,181.6147,-0.0000356
,,,1.0,141.706,345.957,68.428,
,,,1.0,143.847,357.569,77.680,
,,,1.0,135.48,24.63,97.36,
,,1072.309742694443,.9993958725136343,84.49508132807125,326.2625272767282,33.82276240609676,.0003163542542935569
,9.2,97.58255328872977,.9898410042742818,73.25079716352917,49.10248462703545,192.8510252976418,359.9915597306886
,,1855.386164044707,.9997461524389686,96.61349940693115,83.04165172923508,82.15443167104128,.0002673345879397281
,,,1.0,152.1911,119.6342,227.0805,
,,4168.9637931,0.999420,138.8364,171.7915,265.5810,-0.0000612
,,,1.0,142.23,359.55,81.43,
,,-2193.518019737866,1.001512627551151,134.6952731551697,209.5758959952179,186.2091153679715,.002962705832171035
,,-11503.9591837,1.000196,120.7372,201.2574,333.9786,0.0000112
,,-22005.8421053,1.000152,137.5972,164.6840,176.0386,0.0000055
,,,1.0,143.987,358.679,78.581,
,,28.4680038138321,.9523152204999124,51.80056571291759,356.8583448950124,219.1648630851764,.3841629188204044
,,-3745.1500000,1.000720,116.6650,49.6864,235.4677,0.0000319
,,1891.4545455,0.999846,164.1533,171.5774,353.1286,-0.0000496
,,,1.0,136.386,330.436,56.666,
,,,1.0,144.14,355.72,81.04,
,,,1.0,36.92,152.84,78.74,
,,,1.0,145.6146,11.7104,128.0082,
,,1145.7230223,0.995209,179.2123,238.3009,182.8308,0.0003415
,,41.7429112,0.970905,13.8812,223.4750,229.2138,0.0406094
,,1143.998192111026,.999197597926641,65.71435737611689,331.1678657412697,82.73641647339251,.0005793571999628031
,,9501.7434679,0.999579,89.3273,250.2083,255.2662,-0.0000174
,,,1.0,16.2766,195.4353,274.5004,
,,5982.354242834524,.9998838953999036,79.92945870986766,358.3958745147032,87.03272479489142,359.999920939276
,,78.8564928,0.983297,139.0692,53.0127,53.0001,-0.0256321
,,67.5284480,0.946780,159.8090,294.8423,123.5706,0.0350005
,,5669.7575107,0.999534,114.9293,134.6178,157.7548,0.0000081
,,-3816.601532201408,1.000314323622892,147.119166436454,111.6655707336779,238.3084394174511,-.0003418579950304261
,,-3845.0352564,1.000312,147.1191,111.6661,238.3072,0.0000588
,,-1504.8243413,1.000797,147.1192,111.6661,238.3135,0.0002383
,,18913.7912088,0.999909,160.5801,74.8046,70.2329,0.0000062
,,-2405.9660574,1.000383,96.5830,17.1167,95.2451,0.0001543
,,207.0510587878576,.9958001192314254,172.2299287398941,176.0106589249051,200.4021243161781,359.9936001768883
,,80.6194872,0.995125,40.8543,97.7060,195.2764,0.0151522
,,-3595.8214286,1.001008,124.0800,194.4877,329.0892,-0.0000698
,,-1922.3487143,1.002839,132.4743,268.3257,16.9960,0.0001040
,,165.1490178405751,.9947383511154976,34.08809392070816,268.0929048363991,73.8996317907493,.01008945755327773
,,-1378.9542334,1.000437,114.8751,298.5696,143.8336,0.0000476
,,,1.0,62.5345,143.7254,13.1872,
,,,1.0,144.256,1.159,80.591,
,,576.4937505697903,.9985408984948647,97.12651965007115,261.3419125834055,17.40870119624886,.001926879552280358
,,,1.0,144.466,3.660,82.632,
,,,1.0,41.6225849543798,226.5288595612602,329.2921404130273,
,,-8314.4851485,1.000202,117.7834,250.7538,233.6271,0.0000220
,,-699.1439060,1.004767,76.7159,198.3456,194.7364,-0.0010028
,,244.9295488,0.996565,73.3224,31.5154,57.3876,-0.0028578
,,-1997.1520445,1.002519,80.5858,325.1598,124.2192,0.0000649
,,,1.0,93.1570,147.5202,346.8345,
,,537.6263736,0.997816,62.8074,288.7651,326.5149,-0.0007074
,,541.2285714,0.997830,62.8066,288.7649,326.5150,-0.0004087
,,-3691.867675689532,1.000670201350802,97.68849476093813,115.2551223408747,232.1460473993948,-.0009686673158143579
,,,1.0,144.706,7.660,85.882,
,,,1.0,40.1990,167.7281,349.0366,
,,,1.0,144.436,3.200,82.252,
,,,1.0,144.786,10.351,88.083,
,,,1.0,144.716,7.981,86.142,
,,,1.0,144.796,14.021,91.084,
,,,1.0,71.0077,315.5225,88.1228,
,,1410.31578566992,.9986566167827319,52.4095838594279,157.0884603971302,351.5604073091913,.001771551511796443
,,18.8529966,0.977708,83.0672,28.4357,194.7353,0.0
,,547.6155602,0.995180,96.5548,137.1386,19.1090,0.0013004
,,,1.0,25.5050,74.3147,18.8355,
,,,1.0,144.636,6.240,84.722,
,,,1.0,144.786,14.902,91.804,
,,-12803.87078398914,1.000050166934307,90.14614963594479,275.5103691128814,150.5712264053051,-2.375321067506526E-5
,,,1.0,128.1341,128.6096,154.9103,
,,,1.0,144.768,9.636,87.499,
,,112.0969710,0.990657,46.0369,8.5186,68.1263,0.0033698
,,-3227.164279787497,1.000093173669367,88.38765807172712,345.9146322153377,205.2589729652776,-.0001230524563788584
,,-1529.839598484181,1.000228634268294,58.95644079395399,75.92533590271421,61.57633764253554,.0001158345393740783
,,-5327.26094045336,1.00029455446894,59.36586123107189,280.0093592116608,137.8333198446836,-.0001189590505896508
,,,1.0,160.3369,293.8975,191.7410,
,,,1.0,48.1425,348.4448,100.6214,
,,-1498.666001804443,1.000626370846714,131.5839912575771,139.364169264127,242.6669392756395,-.0005892011523990428
,,-2238.9298831,1.001198,132.7742,233.2060,18.1719,0.0000496
,,233.2245944,0.995316,143.7839,330.7378,180.9189,-0.0007587
,,151.0756347,0.990507,70.9783,115.5226,337.6388,0.0021829
,,348.8963339,0.993508,77.2881,145.1295,74.3650,0.0028462
,,-2700.4448841,1.001769,113.4304,161.7096,320.8865,0.0001250
,,-3521.3944316,1.000431,95.4565,11.8349,271.1592,-0.0000048
,11.6,13.80345566059359,.9288178630692923,19.19030996858108,329.4309837211803,41.47119826431925,1.956559030180357
,,-58432.6867469,1.000083,49.2952,253.6535,30.7913,0.0000006
,,589.3991511,0.994581,90.5062,120.4638,257.2310,0.0010024
,,11160.2875399,0.999374,104.5086,150.1176,149.2398,-0.0000060
,,5975.624496551566,.9998600548432995,113.4970851088293,49.0493845247663,145.2387375010539,359.9997428772263
,,-900.6027681482402,1.000220756914738,95.57923987605376,288.781915703347,306.9819325866603,-.001867147652267029
,,-11126.6887158011,1.000057876069162,50.028420073166,254.9078260707935,197.8727608822565,-1.76278228810207E-5
,,-727.0614606,1.004149,39.2638,288.9032,239.8431,-0.0005876
,,,1.0,20.2378,275.3503,15.3368,
,,312.7164105,0.995966,79.2924,300.5082,65.4746,-0.0026182
,,77102.7179487,0.999961,124.3187,203.3240,83.4011,0.0000002
,,,1.0,158.5644,159.9981,299.7170,
,,,1.0,57.6407,235.1287,162.6392,
,,58.8554353,0.965365,106.8481,194.6672,268.8535,0.0412314
,,3928.1052632,0.999411,65.9859,55.2994,54.8646,0.0000333
,,80.2191086,0.991721,115.1232,138.3753,310.0665,-0.0104104
,,-1089.1124227,1.001779,124.8778,144.7224,130.6569,-0.0001339
,,-1022.0810670,1.005773,53.9401,77.5156,61.9940,0.0000448
,,6.86479462772464,0.216209166902718,6.00329387351007,220.5376550079234,354.8935191875186,2.460243947965054
,,6.85975046060383,0.21561980095451,5.99021562093506,220.5652860320984,354.900653461561,2.439549184516066
,,6.85550078308846,0.215168721891631,5.98196470024359,220.5813885747498,354.9082645452898,2.426369089049099
,,6.85157692775468,0.214725344771338,5.97296760290446,220.6003060582256,354.9131082615112,2.412564931136775
,,6.84876680329523,0.214410647112686,5.96662924437359,220.6137808842797,354.9161510513367,2.403034293582742
,,6.8416311328135,0.213584842181363,5.94846271863137,220.6516057354847,354.9331036468758,2.370020327560477
,,6.83519994507556,0.212881484692546,5.93551371374279,220.6800824727586,354.9341584873779,2.353728392687173
,,6.82546594922813,0.211779323910265,5.91286837566443,220.7283092701876,354.9484286592523,2.316747000442115
,,6.81351105282298,0.210425448477792,5.88506957894794,220.7889748161197,354.9675576803588,2.269178277177529
,,6.80415743988231,0.209361077381853,5.86313092273686,220.8375140775926,354.9845262803184,2.229687088770825
,,6.79471927543361,0.208276887601964,5.8404576774569,220.8862695672824,354.9999828227799,2.190598429189645
,,6.79035121307075,0.207745069231454,5.82928836968581,220.9090778555222,354.9993823589552,2.176643046148479
,,6.78700125866336,0.207404261072323,5.82281870280407,220.9279851444948,355.0109920624971,2.158831330388483
,,6.7798162961469,0.206581487615908,5.80586825809112,220.9664591885893,355.0222937472982,2.128378526838132
,,6.77247672376735,0.205736784639543,5.78848328695519,221.0066546466664,355.033366236503,2.096821312879368
,,6.77073147824917,0.205504067078631,5.78300221201263,221.0162043671059,355.0334936117537,2.090142095015435
,,6.76764030690653,0.205167432646655,5.77630972332207,221.0341743983971,355.0415098813174,2.074457573368926
,,6.76283133151766,0.204616254273571,5.76488981827278,221.0607869247233,355.0500858202889,2.052673434075682
,,6.75981885231139,0.204282262259821,5.75836987705035,221.0772132764814,355.0561377415564,2.039044744586265
,,6.79146749135263,0.207887299897626,5.83125747469604,220.9047235825254,355.0119377496794,2.171297332401117
,,6.78749083083471,0.207453370273124,5.8236069821438,220.9245601796864,355.0110660235005,2.16063770857906
,,-53918.91508776817,1.000089936671929,67.76676945668905,30.32833178307915,232.4532842949121,8.422710115258835E-6
,,-3002.255745489366,1.000322175734649,105.0265253123575,193.7889775736992,261.0328433265259,-.0008943888709926211
,,134.7639485890284,.9935618109384957,51.58657324414789,166.3590142318247,353.4677850611955,.01568960919458619
,,55.0218354,0.968171,145.1425,5.1730,98.9223,0.0013074
,,431.4296351,0.997314,131.2547,166.5685,57.4964,-0.0021402
,,1549.8631699,0.999123,132.8728,306.8298,61.6301,-0.0002348
,,,1.0,132.8584,306.8277,61.7077,
,,545.4374125,0.996429,135.9611,51.1285,192.1222,-0.0009773
,,-20002.6315790,1.000057,94.3789,158.9121,123.0730,0.0000049
,,7.559110042176932,.6713101243338557,17.64833794968662,36.01151397599954,312.1899072496358,358.4268784072117
,,3820.7080745,0.999517,101.7379,249.9436,142.7849,0.0000519
,60,185.86432848442490239904,0.9950817161180430803213,89.430154349337072972048,282.4708519554775,130.5894923930678,359.9711632211816
,,220.6208291,0.998022,147.3942,178.0544,331.1616,-0.0001259
,,56.4229437,0.966518,168.0075,300.7506,314.0000,-0.0272716
,,-4357.9090909,1.000242,54.4659,195.7612,46.3489,-0.0000592
,,,1.0,141.76,6.86,82.03,
,,156.8787073060539,.9907649171869984,51.91891642560662,345.4418547130133,151.2833281787148,.00857007449447891
,4.2,2272.079439771763,.9998986702212276,124.9226625944912,188.0452284985425,130.1740835084622,359.9995777871475
,,,1.0,144.11,347.94,65.71,
,,,1.0,143.34,8.00,87.18,
,,,1.0,144.43,356.60,75.73,
,,,1.0,143.70,353.75,71.66,
,,-1485.868340384609,1.000914586462947,114.4753886985857,149.8413512246811,81.10797628680639,-.001244953107738894
,,,1.0,143.84,6.11,89.77,
,,,1.0,144.43,3.57,83.45,
,,,1.0,144.43,2.99,82.80,
,,-1261.956885171863,1.00102832817524,22.51637369847596,278.1694364468734,14.80107757473941,.008632046852284062
,,-2188.81821798519,1.00059350950148,22.5113875986251,278.1791508556548,14.85047016863194,.00724539100798808
,,,1.0,143.84,12.92,90.23,
,,,1.0,143.19,333.67,57.28,
,,,1.0,144.50,3.29,82.69,
,,,1.0,143.42,12.91,90.60,
,,,1.0,136.59,355.33,79.79,
,,-1639.16887627306,1.000564811258202,52.1478592413312,234.9003074721543,43.96980549082048,6.796175121857452E-5
,,,1.0,72.12,73.16,57.17,
,,,1.0,143.96,351.95,70.53,
,,,1.0,146.02,349.92,68.35,
,,,1.0,146.22,348.73,68.34,
,,,1.0,144.43,350.31,69.38,
,,-24672.73569636024,1.000081298256318,29.08314121325688,101.4034707013671,188.7993288587984,6.527625198455796E-5
,,794.1190518994173,.9989424307156705,73.35850200643041,31.40201436403718,57.40548007797966,359.9979068268128
,,,1.0,144.40,4.70,83.94,
,,,1.0,144.18,5.11,84.59,
,,131.7497709982171,.9855848057082933,145.8144452491918,149.7450489211766,139.4568957287101,.01972215087715974
,,3.782017661021373,.3099869263140151,2.605335348843415,40.24059647081766,334.0421705071104,346.1722526155162
,,969.8455631951682,.9946162064873315,39.27572633586134,172.7137038026375,130.4731977496166,.01403160343093953
,,,1.0,144.11,356.23,77.06,
,,,1.0,144.30,358.52,78.60,
,,,1.0,143.90,357.32,75.07,
,,,1.0,141.98,12.30,85.31,
,,,1.0,33.41,89.36,11.84,
,,,1.0,144.01,7.51,84.87,
,,,1.0,143.39,1.99,81.13,
,,,1.0,14.78,51.00,63.68,
,,,1.0,13.70,50.79,51.86,
,,,1.0,13.78,51.28,51.17,
,,,1.0,144.24,5.48,84.42,
,,,1.0,143.95,5.34,83.86,
,,-1482.98208761604,1.002128935220816,145.0716906386935,135.7666850490859,40.01609928151852,-.001701732660975556
,,8.587964450249036,.7607636982815168,12.34951889496333,329.064102242387,183.3408070924741,359.8688567841036
,,,1.0,144.82,352.68,70.41,
,,,1.0,145.11,354.29,72.67,
,,,1.0,132.78,56.20,272.40,
,,,1.0,25.10,78.00,23.98,
,,,1.0,24.95,76.41,23.13,
,,3080.608741565161,.9988844857936943,72.71704383036715,317.6605206204188,285.9396071513358,.0008959091555416171
,,,1.0,24.78,74.98,22.39,
,,-1944.178634827047,1.001156077960184,141.8896066360191,279.1711514303484,184.9625723801614,-.00104185593210047
,,,1.0,143.38,359.18,81.36,
,,7.223357369212855,.4165865265862796,3.989430534655401,267.8708836236485,213.4778024005068,7.431336110865536
,,528.7503296505272,.9941655524052918,69.83548378213784,55.80252101958826,239.8429472205219,359.9784936039377
,,,1.0,143.18,359.49,78.19,
,,,1.0,144.08,358.58,79.49,
,,,1.0,143.82,358.56,80.43,
,,,1.0,144.27,358.15,79.54,
,,,1.0,70.33,73.94,55.36,
,,,1.0,18.32,225.82,201.47,
,,,1.0,138.71,335.99,60.24,
,,,1.0,73.13,72.33,57.53,
,,,1.0,79.18,69.13,56.95,
,,255.5321550962601,.9909908326610778,122.9683333321228,277.0760368878309,98.9545966150947,.02296982245584475
,,-5461.888968047829,1.000558625154887,91.27340478086299,148.8445353797324,122.6716951344146,-.0001158176564565668
,,,1.0,146.83,334.41,60.73,
,,,1.0,138.93,23.14,89.37,
,,,1.0,138.67,331.00,57.56,
,,,1.0,143.58,1.54,80.84,
,,,1.0,127.94,173.87,246.10,
,,,1.0,144.45,4.71,83.71,
,,,1.0,142.75,12.54,89.31,
,,,1.0,137.6,346.2,67.6,
,,,1.0,143.19,8.82,86.63,
,,,1.0,139.41,356.14,72.09,
,,2417.186668641538,.9979730340618299,72.99143415815259,233.2998266216842,346.364528413675,.002248649456326858
,,,1.0,71.69,72.62,57.30,
,,,1.0,138.69,335.94,60.48,
,,,1.0,143.96,358.09,78.08,
,,,1.0,146.13,356.96,76.37,
,,,1.0,138.64,334.34,58.50,
,,,1.0,146.10,354.23,73.08,
,,,1.0,145.98,331.22,51.70,
,,,1.0,127.42,351.32,71.88,
,,-2477.116257413857,1.000159751407657,85.96296496969326,147.6109022999401,344.1818459278225,-.0002676411712673105
,,,1.0,142.75,2.61,80.45,
,,87.01353759761383,.9842344912389598,115.8023929050287,231.2459907885927,336.1891366257664,.0881318622029405
,,,1.0,71.92,73.07,57.03,
,,,1.0,141.45,16.19,97.86,
,,,1.0,144.35,5.46,84.44,
,,-152.5637103578135,1.027942427350879,14.57917544270503,302.9101802699725,24.50294963978644,-.001112079607123097
,,,1.0,139.35,340.57,67.79,
,,,1.0,145.97,355.21,67.33,
,,,1.0,141.36,352.30,78.98,
,,,1.0,144.13,356.40,73.48,
,,,1.0,144.16,9.41,88.38,
,,,1.0,144.03,356.27,76.18,
,,,1.0,144.01,358.49,76.57,
,,,1.0,144.45,4.00,81.89,
,,,1.0,144.01,359.58,76.06,
,,,1.0,143.81,358.73,68.85,
,,,1.0,146.05,2.78,85.44,
,,,1.0,154.63,135.76,102.54,
,,,1.0,143.79,6.57,83.48,
,,920.1050937254577,.9985228756797022,127.9926245310526,53.70276749053961,95.96523544525994,359.9993239158037
,,,1.0,144.58,3.76,84.24,
,,,1.0,144.63,4.35,87.64,
,,,1.0,143.67,359.77,78.80,
,,,1.0,144.40,4.75,85.14,
,,,1.0,144.64,4.16,84.40,
,,,1.0,142.27,3.31,81.49,
,,,1.0,130.65,317.55,48.51,
,,,1.0,143.79,359.00,80.59,
,,,1.0,144.43,7.91,85.93,
,,,1.0,145.62,358.73,81.89,
,,,1.0,142.93,2.87,82.31,
,,,1.0,143.65,2.12,82.32,
,,,1.0,144.23,6.94,84.90,
,,,1.0,71.91,71.15,58.10,
,,,1.0,77.41,68.23,64.63,
,,,1.0,143.89,6.11,83.91,
,,,1.0,136.47,323.19,49.66,
,,,1.0,144.10,3.37,83.34,
,,,1.0,138.34,342.67,65.49,
,,,1.0,144.37,356.55,77.78,
,,,1.0,137.40,158.78,202.65,
,,,1.0,134.40,331.90,56.05,
,,,1.0,93.76,219.17,316.92,
,,,1.0,144.52,4.09,83.23,
,,,1.0,142.35,12.75,92.18,
,,,1.0,138.77,22.77,94.71,
,,,1.0,143.91,359.01,78.84,
,,,1.0,144.57,0.23,79.38,
,,,1.0,142.93,6.09,84.87,
,,,1.0,145.46,355.15,72.81,
,,,1.0,146.21,351.41,71.61,
,,,1.0,72.62,72.82,57.11,
,,,1.0,141.83,3.55,82.34,
,,,1.0,143.32,9.52,88.36,
,,,1.0,146.84,348.04,67.17,
,,,1.0,144.12,7.13,86.01,
,,,1.0,27.93,80.78,26.31,
,,,1.0,27.35,80.73,22.97,
,,,1.0,26.87,81.03,21.35,
,,,1.0,142.62,359.53,83.58,
,,,1.0,142.71,9.27,94.92,
,,,1.0,138.61,339.82,60.14,
,,,1.0,146.06,351.17,71.30,
,,12.09962949871212,.8236845951680475,109.714555981217,341.3837534200024,236.3235263043752,355.0910223414236
,,,1.0,146.08,354.60,79.41,
,,,1.0,53.86,322.50,288.02,
,,,1.0,139.59,338.58,62.75,
,,,1.0,144.40,359.89,78.29,
,,,1.0,144.82,7.71,85.24,
,,,1.0,143.52,356.63,76.17,
,,,1.0,144.96,7.24,86.48,
,,,1.0,84.26,67.91,66.29,
,,717.3015843930482,.997926548903626,104.692820480745,222.1090323960614,1.325240539875127,.001465965805417461
,,,1.0,143.75,9.67,85.93,
,,,1.0,144.16,357.63,77.47,
,,,1.0,143.82,359.69,79.69,
,,,1.0,143.95,5.76,86.37,
,,,1.0,142.82,1.02,79.40,
,,-965.2344850222767,1.000158732937728,62.93161518249953,351.6500417958644,110.5559877759132,.0009985306643246865
,,,1.0,144.66,4.29,83.49,
,,,1.0,143.30,3.11,80.49,
,,,1.0,145.25,1.54,82.65,
,,,1.0,145.65,354.37,76.60,
,,62.29910808045978,.945157929738068,35.63602149617225,18.25626554940954,165.2502346517625,359.823536574761
,,3208.43869871393,.999275822402391,64.45666846445043,68.78108255209008,221.4179757029124,.0001668718763315039
,,1694.096100666741,.9979066701412876,160.205586917606,307.9472842303613,47.82688141593779,.001269555317512825
,,72.41015748127522,.9866932066450121,9.927151548550016,211.1176786402659,99.46026669150154,.01528202430208853
,,,1.0,144.18,7.20,85.49,
,,,1.0,143.22,11.73,87.90,
,,,1.0,144.55,4.51,83.49,
,,,1.0,143.96,0.71,80.16,
,,,1.0,144.49,5.18,83.82,
,,,1.0,141.26,11.94,86.47,
,,,1.0,146.44,334.35,60.40,
,,,1.0,143.91,359.45,79.22,
,,,1.0,143.85,7.41,85.71,
,,,1.0,140.86,13.52,88.79,
,,,1.0,140.04,3.12,83.98,
,,,1.0,133.45,325.48,52.34,
,,,1.0,139.09,22.49,97.59,
,,,1.0,143.11,6.05,85.20,
,,,1.0,144.71,6.36,85.37,
,,,1.0,145.89,357.10,77.54,
,,,1.0,143.65,9.30,87.29,
,,,1.0,132.50,321.10,49.14,
,,,1.0,144.44,337.13,59.36,
,,,1.0,143.95,2.97,81.86,
,,,1.0,139.50,341.53,67.21,
,,431.1748078678133,.9927683047551468,20.38455059873963,256.0674742390457,19.40329209043258,359.9955843614352
,,1215.401116118736,.9977576681330754,60.18232490518862,260.8802030451165,37.24293945155294,8.903867081366893E-5
,,-2521.390972584898,1.002287716907374,113.4228240871866,255.526664958187,20.83815186076284,.0003183193509068751
,,1055.613845271702,.9975368839672811,154.5716193837947,92.9222537418122,106.2903095410527,.00588730584045442
,,438.2924187400267,.9960248231687634,82.22888679642551,333.37671874,101.2828667134076,359.9934941044826
,,5407.205203210156,.9988943175213462,91.54021219388325,306.603679541303,9.128426670570196,359.9998354624396
,,,1.0,144.54,341.17,63.51,
,,,1.0,146.26,347.41,67.94,
,,,1.0,147.31,350.68,69.49,
,,,1.0,144.24,2.73,81.47,
,,1698.351623480861,.9993251643309481,145.728313298581,156.3729138535546,294.4498473511738,.0008190790911675035
,,357.9316098787016,.9955916833554048,32.30577240736316,159.7846599629885,134.7322645225231,.01011424926733787
,,4.199640426407971,.5519014037738871,17.74332896353513,341.9282059423567,30.09797701564273,.2982662915024342
,,1656.596698946272,.9991140102570968,170.1599494505918,153.3578585270558,226.3517011277438,359.9992508599515
,,,1.0,144.22,359.05,81.01,
,,-8601.205069607729,1.000462198866256,156.4286845712882,210.4568838132363,124.6461122418256,.0002390765871437148
,,102.8788076522125,.9879814609898551,131.7647388383465,66.65060602500587,51.13429125599148,359.9803915684892
,,,1.0,143.74,3.67,80.63,
,,,1.0,131.34,316.22,48.66,
,,,1.0,143.89,0.80,80.75,
,,,1.0,144.73,358.30,78.92,
,,,1.0,147.39,351.18,76.95,
,,,1.0,144.64,7.78,86.57,
,,,1.0,143.04,315.60,31.07,
,,,1.0,148.56,347.96,61.40,
,,,1.0,145.20,348.36,71.42,
,,,1.0,72.01,72.88,57.46,
,,,1.0,144.90,327.81,57.07,
,,4.504092930811121,.2439303342233866,5.030972491814873,159.1966000136214,244.6056372974281,2.958441263754514
,,-5417.326920388937,1.000907199558229,129.1868993254079,123.917003759021,6.886840827200637,.0003319254215461451
,,,1.0,145.14,359.98,80.83,
,,,1.0,142.26,12.86,89.63,
,,,1.0,143.37,8.43,86.21,
,,,1.0,72.12,73.21,56.89,
,,,1.0,144.11,1.75,80.74,
,,,1.0,147.15,355.68,75.96,
,,,1.0,142.65,8.47,83.14,
,,,1.0,144.99,356.25,76.64,
,,,1.0,145.03,351.42,70.54,
,,,1.0,143.98,359.36,79.14,
,,,1.0,142.86,13.18,89.85,
,,,1.0,144.96,354.66,75.70,
,,,1.0,145.56,340.33,62.62,
,,,1.0,140.90,13.51,91.40,
,,,1.0,144.89,354.81,74.90,
,,22.9560080252012,.9238983801871171,28.10815046948878,98.85872173059066,339.8436309968612,.4697241864410889
